file_name,file_type,file_size,text_length,num_pages,source_system,extracted_text,document_type
CloudNine_business_update_Q3_2025.pdf,pdf,1153,6128,10,sharepoint,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
PO874852_Microsoft_supporting-doc.pdf,pdf,340,1254,2,vendor_portal,"Supplier record from Canon for BrightlineGroup. Payment reference 73322. Items include software service, delivery, license renewal, or office equipment. Net 23,774.05, tax 2,377.41, amount payable 26,151.45. Payment status and approval notes are included.",invoice
client_CloudNine_205400_draft.txt,txt,7,12650,11,api_ingestion,"Company control standard. Applies to employees, contractors, systems, records, and third-party services. Includes review frequency, owner, effective date, and change history.",policy_document
client_PacificDigital_373590_signed.xlsx,xlsx,505,756,2,sharepoint,"Supplier record from Viettel for LotusAnalytics. Payment reference 40571. Items include software service, delivery, license renewal, or office equipment. Net 17,546.20, tax 0.00, amount payable 17,546.20. Payment status and approval notes are included.",invoice
DocumentAI_review_pack_v2.xlsx,xlsx,1443,21653,38,api_ingestion,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
VendorMigration_review_pack_v3.pdf,pdf,264,7057,7,streamlit_upload,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,research_paper
Applicant_DangTuanMinh_round2.txt,txt,1,1124,1,email_attachment,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,resume
VendorRisk_preprint_v2_2022.pdf,pdf,866,10021,5,google_drive,"Technical manuscript about OCRPostCorrection. The document describes motivation, related work, dataset construction, method design, experiments, results, limitations, and future work.",research_paper
AP_VertexCapital_Atlassian_2024_02.csv,csv,1,1704,2,email_attachment,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,invoice
VendorRisk_preprint_v2_2021.pdf,pdf,2009,9289,9,ocr_scanner,"Technical manuscript about SpeechRecognition. The document describes motivation, related work, dataset construction, method design, experiments, results, limitations, and future work.",research_paper
ProcurementFlow_review_pack_v3.html,html,4,8798,28,google_drive,"AsterFoods finance close package. Revenue 3,025,313.69, operating expenses 1,253,707.91, assets, liabilities, cash movement, receivables, payables, and equity balances are included with notes.",financial_statement
InternalControl_DataRetention_2022.docx,docx,856,5042,5,email_attachment,"Company control standard. Applies to employees, contractors, systems, records, and third-party services. Includes review frequency, owner, effective date, and change history.",policy_document
OCRPostCorrection_procedure_2022_review.html,html,13,6526,9,compliance_portal,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,policy_document
AsterFoods_monthly_close_202311.txt,txt,4,6788,18,sharepoint,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
RiverstoneLabs_business_update_Q1_2021.docx,docx,2807,22254,18,email_attachment,"ProcurementFlow update for AsterFoods. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
client_PacificDigital_142884_signed.jpg,jpg,3669,2651,3,erp_export,"Billing document received for processing. The first page contains recipient information, reference number, service period, payment instructions, and bank details. Some line items were extracted from a scanned table.",invoice
Security_technical_note_2022.docx,docx,867,13554,9,preprint_server,"Technical manuscript about TimeSeries. The document describes motivation, related work, dataset construction, method design, experiments, results, limitations, and future work.",research_paper
PO15657_VNPT_supporting-doc.pdf,pdf,168,432,1,sharepoint,"Billing document received for processing. The first page contains recipient information, reference number, service period, payment instructions, and bank details. Some line items were extracted from a scanned table.",invoice
Strategy_MobileApp_202411.docx,docx,907,30736,32,api_ingestion,"Company control standard. Applies to employees, contractors, systems, records, and third-party services. Includes review frequency, owner, effective date, and ch ... [extraction truncated]",policy_document
DataAnalyst_PhanDucMinh_profile.pdf,pdf,149,950,1,api_ingestion,"HoangQuynhChi. Candidate profile for BackendDeveloper. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
DataNest_payment_request_202611.xlsx,xlsx,345,391,2,sharepoint,"Accounts payable entry. Vendor Zoom. PO number 763530. The table lists item description, quantity, unit cost, currency, tax code, approver, due date, and payment remarks.",invoice
AccessControl_preprint_v6_2025.docx,docx,321,5543,8,streamlit_upload,"[OCR low confidence] Technical mnscrpt bt SpechRecognition. The document describes motivation, related work, dataset construction, method design, experiments, results, limitations, and future work.",research_paper
upload_202507_913816.xlsx,xlsx,2960,20616,14,sharepoint,"ProcurementFlow update for PacificDigital. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
EastBridge_Legal_records_2025_09.pdf,pdf,1350,8907,8,sharepoint,"Document received through automated ingestion. The content includes names, dates, numeric values, approval notes, and references to supporting materials. Some pages contain scanned tables and handwritten annotations.",research_paper
DataPlatform_review_pack_v3.docx,docx,288,5534,4,email_attachment,"Document between OrchidHealth and AcmeCorp. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
PO959505_Zoom_supporting-doc.png,png,1552,882,2,vendor_portal,"[OCR low confidence] Billing dcment rceved for processing. Th frst pg contains recipient information, reference number, service period, payment instructions, and bank details. Some line items were extracted from a scanned table.",invoice
Legal_RiverstoneLabs_approved_202507.pdf,pdf,547,8605,9,sharepoint,"This file was uploaded as part of the monthly data collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting modules.",contract
Admin_WarehouseOps_202205.pdf,pdf,328,1545,4,google_drive,"Billing document received for processing. The first page contains recipient information, reference number, service period, payment inst ... [extraction truncated]",invoice
SalesDashboard_review_pack_v1.tex,tex,5,2807,4,google_drive,"Prepared for internal review. The attached information summarizes key records, responsible owners, dates, comments, and follow-up actions. Some tables may require manual validation before being loaded into the data platform.",research_paper
CloudNine_NovaTech_service_docs_2024.docx,docx,2074,17521,11,google_drive,"Document between LotusAnalytics and LotusAnalytics. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
InternalControl_Security_2023.pptx,pptx,32601,55628,32,sharepoint,"Company control standard. Applies to employees, contractors, systems, records, and third-party services. Includes review frequency, owner, effective date, and change history.",policy_document
DataEngineer_PhamGiaBao_profile.html,html,1,1468,2,streamlit_upload,"[OCR low confidence] Applcnt dcment. Experienc ncludes dta clenng, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
CustomerSuccess_metrics_pack_202504.pdf,pdf,1962,12362,18,google_drive,"DocumentAI update for OrchidHealth. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
MekongRetail_MekongRetail_service_docs_2026.pdf,pdf,419,2956,2,email_attachment,"Document between LotusAnalytics and DataNest. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
DangTuanMinh_BackendDeveloper_CV.docx,docx,119,3064,2,streamlit_upload,"[OCR low confidence] DngTunMinh. Candidte profil for DataEngineer. Contact information, summary, work history, education, technical skills, projects, certifications, and references are listed.",resume
VertexCapital_FY2026_Q1_financials.txt,txt,4,3655,3,sharepoint,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
upload_202305_319722.tex,tex,2,4194,8,email_attachment,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,research_paper
AP_AsterFoods_FPT_2024_03.pdf,pdf,377,449,1,streamlit_upload,"Supplier record from FPT for NovaTech. Payment reference 50550. Items include software service, delivery, license renewal, or office equipment. Net 10,532.69, tax 1,053.27, amount payable 11,585.96. Payment status and approval notes are included.",invoice
Strategy_attachment_2026_968176.xlsx,xlsx,161,453,1,ocr_scanner,"[OCR low confidence] Accnts payabl ntry. Vendr SAP. PO numbr 696379. The table lists tm description, quantity, unit cost, currency, tax code, approver, due date, and payment remarks.",invoice
Legal_CloudNine_review_202311.pdf,pdf,542,1680,3,sharepoint,"Document between AsterFoods and NovaTech. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
PhamNguyenTuong_MLEngineer_CV.pdf,pdf,168,599,1,sharepoint,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team  ... [extraction truncated]",resume
RetailForecasting_vendor_terms_2025_v1.pdf,pdf,2554,27491,26,legal_dms,"Document between LotusAnalytics and NovaTech. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
CustomerChurn_dashboard_export_202210.xlsx,xlsx,557,9333,12,streamlit_upload,"Monthly performance summary prepared by Engineering. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
RiverstoneLabs_Engineering_records_2021_11.jpg,jpg,3130,1181,2,api_ingestion,"Billing document received for processing. The first page contains recipient information, reference number, service period, payment instructions, and bank details. Some line items were extracted from a scanned table.",invoice
upload_202609_302372.xlsx,xlsx,1255,3198,5,email_attachment,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
OCRPostCorrection_preprint_v4_2026.docx,docx,747,6342,11,ocr_scanner,"Research note prepared for submission. It compares several methods using accuracy, macro F1, retrieval quality, latency, and robustness under noisy extraction conditions.",research_paper
upload_202106_132066.txt,txt,10,16070,19,google_drive,"Prepared for internal review. The attached information summarizes key records, responsible owners, dates, comments, and follow-up actions. Some tables may require manual validation before being loaded into the data platform.",report
BuiKhanhLinh_HRIntern_2024_application.docx,docx,246,1678,2,ats_upload,"[OCR low confidence] Prepred fr intrnl rview. The attached information summarizes key records, responsible owners, dates, comments, and follow-up actions. Some tables may require manual validation before being loaded into the data platform.",resume
MarketExpansion_dashboard_export_202304.txt,txt,4,5783,7,email_attachment,"Monthly performance summary prepared by Sales. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
DataNest_CustomerSuccess_records_2023_02.pdf,pdf,1537,7009,9,api_ingestion,"[OCR low confidence] MobileApp pdte fr VrtxCpital. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
SalesDashboard_vendor_terms_2021_v2.pdf,pdf,868,9014,12,email_attachment,"Document between AcmeCorp and BlueHarbor. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
AccessControl_preprint_v1_2025.pdf,pdf,1753,6903,8,email_attachment,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
Legal_PacificDigital_pending_202412.jpg,jpg,9524,14192,10,google_drive,"Document between EastBridge and DataNest. It defines service scope, responsibilities, milestones, fees, renewal process, confidentiality, data handling, liability limits, termination, and dispute handling.",contract
upload_202611_585738.pdf,pdf,383,2411,3,ocr_scanner,"Operating procedure maintained by Ops. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
VendorMigration_Q4_2023_review.xlsx,xlsx,680,3601,4,google_drive,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
client_PacificDigital_919968_draft.docx,docx,131,494,1,sharepoint,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
BrightlineGroup_business_update_Q4_2022.pptx,pptx,33549,10170,10,api_ingestion,"Business review pack. Contains charts, operational notes, customer segment analysis, revenue movement, issue summary, recommendations, and follow-up actions for leadership review.",report
BrightlineGroup_Engineering_records_2022_07.xlsx,xlsx,1970,6118,16,google_drive,"Monthly performance summary prepared by IT. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
DocumentAI_review_pack_v5.docx,docx,2614,23085,29,email_attachment,"Internal guideline for access control. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
DocumentAI_vendor_terms_2021_v2.jpg,jpg,1480,1872,2,sharepoint,"Legal review copy. Sections include scope, obligations, payment schedule, ownership of work products, privacy requirements, support terms, warranties, change requests, and signature blocks.",contract
MarketExpansion_dashboard_export_202206.xlsx,xlsx,343,3852,9,sharepoint,"Monthly performance summary prepared by CustomerSuccess. Includes source data notes, metric definitions, trend observations, variance explanations, and proposed next steps.",report
AP_LotusAnalytics_ShopeeAds_2023_03.docx,docx,350,709,2,sharepoint,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomplete because the file was converted from a scanned copy.,invoice
Ops_RiskMonitoring_202511.docx,docx,1229,17878,12,intranet_cms,"[OCR low confidence] Opratng procdre mintained by Rsarch. Th docmnt dscribes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
LotusAnalytics_Procurement_records_2023_04.txt,txt,9,8475,10,email_attachment,"Operating procedure maintained by Finance. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
SummitLogistics_trial_balance_2024_04.csv,csv,20,13596,25,api_ingestion,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
client_SummitLogistics_958612_draft.docx,docx,341,1686,3,streamlit_upload,"Internal guideline for access control. Defines purpose, scope, responsibilities, approval steps, exceptions, audit evidence, and review cycle.",policy_document
NguyenMinhKhang_BusinessAnalyst_2023_application.pdf,pdf,260,928,1,google_drive,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
CloudNine_Product_records_2025_04.docx,docx,211,2450,2,email_attachment,"Operating procedure maintained by Strategy. The document describes required controls, roles, escalation path, documentation standards, training expectations, and consequences for non-compliance.",policy_document
Compliance_metrics_pack_202112.xlsx,xlsx,1714,6667,9,google_drive,"[OCR low confidence] VndrMgrton pdate fr PcificDigitl. Th file smmarizes current progress, KPI movement, risks, blockers, action items, owners, and next review date. Tables compare this period with the previous baseline.",report
Security_procedure_2026_pending.docx,docx,232,1496,3,ocr_scanner,"Company control standard. Applies to employees, contractors, systems, records, and third-party services. Includes review frequency, owner, effective date, and change history.",policy_document
Finance_MekongRetail_consolidated_2023.xlsx,xlsx,918,6018,12,excel_upload,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
Legal_metrics_pack_202105.pdf,pdf,503,3013,7,sharepoint,"Document received through automated ingestion. The content includes names, dates, numeric values, approval notes, and references to supporting materials. Some pages contain scanned tables and handwritten annotations.",report
Finance_RiverstoneLabs_consolidated_2025.txt,txt,3,3266,7,excel_upload,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
AP_GreenfieldMFG_Dell_2023_07.xlsx,xlsx,75,480,2,google_drive,"Supplier record from OfficePro for RiverstoneLabs. Payment reference 49717. Items include software service, delivery, license renewal, or office equipment. Net 8,462.37, tax 676.99, amount payable 9,139.36. Payment status and approval notes are included.",invoice
BlueHarbor_Sales_records_2023_04.docx,docx,5113,99254,64,google_drive,"Accounting workbook extracted from ERP. Sheets include trial balance, profit and loss, balance sheet, cash flow, tax adjustments, depreciation, accruals, and reconciliation comments.",financial_statement
upload_202202_404266.csv,csv,1,954,2,google_drive,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be inc ... [extraction truncated],invoice
client_OrchidHealth_432146_signed.docx,docx,1201,6650,7,google_drive,"Study draft. Sections include introduction, problem setting, baseline models, evaluation protocol, ablation analysis, error cases, discussion, references, and appendix tables.",research_paper
ICML_2025_submission_882849.pdf,pdf,2141,4565,7,google_drive,"Technical manuscript about RAG. The document describes motivation, related work, dataset construction, method design, experiments, results, limitations, and future work.",research_paper
AP_BlueHarbor_Slack_2026_01.xlsx,xlsx,263,805,2,google_drive,"Supplier record from DHL for EastBridge. Payment reference 50823. Items include software service, delivery, license renewal, or office equipment. Net 22,376.07, tax 1,118.80, amount payable 23,494.87. Payment status and approval notes are included.",invoice
client_VertexCapital_530304_final.docx,docx,97,3920,4,email_attachment,"RiskMonitoring update for AcmeCorp. The file summarizes current progress, KPI movement, risks, blockers, action items, owners, an ... [extraction truncated]",report
PO431625_Microsoft_supporting-doc.docx,docx,131,1240,2,google_drive,"Accounts payable entry. Vendor HP. PO number 623552. The table lists item description, quantity, unit cost, currency, tax code, approver, due date, and payment remarks.",invoice
RetailForecasting_dashboard_export_202411.docx,docx,1750,9260,19,powerbi_export,Please review the attached document and confirm whether the extracted information matches the original source. Several fields may be incomple ... [extraction truncated],report
upload_202107_4436.pdf,pdf,1754,11680,12,ocr_scanner,"Legal review copy. Sections include scope, obligations, payment schedule, ownership of work products, privacy requirements, support terms, warranties, change requests, and signature blocks.",contract
DataPlatform_review_pack_v3_831.docx,docx,801,11108,8,api_ingestion,"Research note prepared for submission. It compares several methods using accuracy, macro F1, retrieval quality, latency, and robustness under noisy extraction conditions.",research_paper
Applicant_VoThanhDat_round4.html,html,1,1195,1,email_attachment,"Applicant document. Experience includes data cleaning, dashboard preparation, API integration, documentation, stakeholder communication, and team collaboration. Skills include Python, SQL, Excel, Git, and reporting tools.",resume
PhanDucMinh_ProjectCoordinator_2022_application.txt,txt,1,1226,2,sharepoint,"This file was uploaded as part of the monthly data collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting modules.",resume
Hoang_OCRPostCorrection_draft_v4.tex,tex,3,4478,7,preprint_server,"Technical manuscript about RAG. The document describes motivation, related work, dataset construction, method design, experiments, results, limitations, and future work.",research_paper
Procurement_attachment_2022_691685.pdf,pdf,3724,10276,13,legal_dms,"This file was uploaded as part of the monthly data collection process. It contains business records, notes, attachments, and operational context used by downstream analytics and reporting modules.",contract
PacificDigital_trial_balance_2023_02.txt,txt,19,19870,23,google_drive,"VertexCapital finance close package. Revenue 1,457,890.27, operating expenses 857,258.68, assets, liabilities, cash movement, receivables, payables, and equity balances are included with notes.",financial_statement
RiverstoneLabs_Product_records_2025_10.docx,docx,799,4896,8,email_attachment,"Quarterly financial review. Tables show revenue by business unit, cost of sales, payroll expense, inventory movement, bank balance, outstanding receivables, and management adjustments.",financial_statement
